Datetime,btc,eth,usdt,bnb,ada,xrp,doge,dot,usdc,icp,matic,bch,uni,link,ltc,xlm,etc,sol,busd,vet,wbtc,theta,eos,trx,fil,aave,shib,xmr,dai,neo,klay,okb,ceth,atom,mkr,cro,bsv,cusdc,cake,rune,miota,xtz,ftt,algo,cdai,cel,safemoon,ksm,ht,btt,luna,AVAX,comp,hbar,snx,leo,dash,egld,tel,sushi,ust,hot,amp,xem,dcr,yfi,zec,waves,tfuel,zil,enj,chz,near,nexo,pax,tusd,hbtc,qtum,hnt,bat,steth,btg,mana,zen,stx,dgb,nano,one,ont,fei,grt,sc,bnt,omg,husd,chsb,ftm,zrx,uma,rvn
2021-03-21,58376.158471,1817.860143,1.004355,265.268468,1.207425,0.527578,0.059155,37.504844,1.000701,,0.385010,537.681724,32.176987,29.819038,200.374410,0.417386,12.365467,14.275804,1.002206,0.090197,58340.736583,8.369311,4.371753,0.061237,82.601741,370.953417,0.000000,232.774653,1.004237,43.249668,3.058301,14.491721,36.457182,21.138843,2149.508018,0.217660,206.328072,0.021778,9.947433,5.803929,1.421676,4.384321,40.355612,1.218438,0.021281,5.012356,0.000000,392.461955,14.424422,0.002879,20.971421,34.440231,416.569873,0.320577,19.954215,2.102579,228.386285,137.842908,0.006842,19.604168,0.997084,0.007914,0.029694,0.367564,166.218988,35234.203777,155.735315,10.245150,0.321735,0.172866,2.228060,0.544907,6.286224,2.700924,1.003193,1.001569,58627.828936,6.638183,8.328179,1.099804,1732.192905,30.938531,0.905183,59.419187,1.254872,0.072240,5.069980,0.114892,1.210208,,1.720771,0.023157,8.247219,5.707671,1.005265,1.169752,0.432024,1.510291,25.485341,0.221015
2021-03-22,57573.539345,1790.378075,1.003392,265.054033,1.189230,0.518806,0.057382,36.765102,1.003771,,0.380939,525.659266,32.930356,29.299607,195.880016,0.404750,12.007243,14.306230,1.002602,0.094170,57681.189113,9.565600,4.166361,0.062833,81.083549,367.778805,0.000000,232.549415,1.002997,42.532633,3.093813,14.115845,35.962624,20.576789,2104.487462,0.221973,201.933315,0.021862,10.120790,5.643369,1.408854,4.178614,39.576544,1.180688,0.021367,4.993658,0.000000,401.075051,13.975486,0.003587,22.004222,32.929116,403.831747,0.344887,19.571741,2.122937,221.332463,137.991045,0.006445,18.883298,0.998734,0.007907,0.028397,0.367008,166.273296,35432.293276,148.713383,9.983554,0.339269,0.175339,2.435511,0.554997,6.047092,2.718988,1.002743,1.002410,57714.276228,6.607899,9.575394,1.108768,1699.819625,29.636192,0.982791,57.991789,1.277215,0.070648,4.984261,0.176266,1.185131,,1.698818,0.024997,8.054128,5.585262,1.004232,1.308535,0.420388,1.460051,25.192974,0.216306
2021-03-23,54370.137558,1686.891197,1.003585,256.948649,1.106881,0.546672,0.055586,35.517977,1.001393,,0.347648,509.856712,32.995234,27.366037,187.151841,0.396468,11.764666,14.870337,1.000985,0.089323,54431.377913,10.141781,4.091834,0.059734,76.589844,337.044308,0.000000,217.974506,1.004296,40.829119,2.980665,13.630668,33.884437,19.374749,1973.528452,0.216003,203.626610,0.021052,10.985674,5.289602,1.487339,4.079178,36.889295,1.104252,0.021311,4.878460,0.000000,438.360038,12.926754,0.003354,19.396344,29.510058,379.234130,0.319106,18.126167,2.108949,207.355698,134.950532,0.006958,17.379907,0.999085,0.007546,0.026827,0.359264,154.436768,33354.387941,139.708011,9.915746,0.384662,0.162733,2.165952,0.512701,5.464234,2.447321,1.000379,0.998621,54302.541565,6.559790,8.855120,1.098029,1588.623974,31.965240,0.924138,53.499747,1.259007,0.067353,4.766529,0.158053,1.208097,,1.558273,0.021920,7.488563,5.325291,0.998091,1.241789,0.396535,1.420145,23.670347,0.201550
2021-03-24,54584.869947,1673.859184,0.998356,255.277868,1.127048,0.553932,0.053766,34.286268,0.999334,,0.331502,512.898029,31.092702,26.894496,186.591992,0.396651,12.279730,14.194568,0.998743,0.083458,54590.939588,13.039007,4.118800,0.058841,82.970626,332.583076,0.000000,218.657424,0.999358,41.211263,2.982360,13.530801,33.515083,18.814445,2020.810237,0.213337,214.252639,0.021770,11.459698,5.141892,1.675582,4.132003,36.826294,1.115618,0.021277,4.926786,0.000000,423.329028,12.803593,0.003122,16.952200,28.757557,361.058111,0.326434,17.550040,2.105952,207.716400,131.111695,0.007250,16.532132,1.003684,0.007976,0.025933,0.366662,154.833878,33858.980521,136.969378,11.451837,0.479026,0.167754,2.041683,0.513361,5.324997,2.440918,1.000878,0.999846,54395.313251,7.026886,8.051765,1.058652,1579.592638,33.887595,0.859587,51.561207,1.271771,0.065200,4.850599,0.160585,1.343901,,1.510763,0.022331,7.361724,5.739282,1.000301,1.236688,0.381210,1.503903,23.080305,0.194919
2021-03-25,52526.866597,1581.631056,0.998860,248.350720,1.061453,0.486416,0.051799,30.570942,1.000312,,0.325227,475.874731,27.525931,24.764914,176.863851,0.363145,11.315370,13.603938,1.000695,0.085213,52639.434960,11.330152,3.694632,0.055487,86.019709,308.790156,0.000000,211.230150,1.002245,39.696215,2.792830,12.857526,31.873684,17.558525,1818.272641,0.218267,192.941317,0.021849,12.197862,4.634982,1.422336,4.013219,34.333503,1.036475,0.021358,4.741971,0.000000,424.121366,12.586633,0.003278,16.472894,26.053184,345.222372,0.308560,16.065511,2.099147,192.236523,121.582959,0.006896,14.836673,1.004631,0.007375,0.024340,0.330673,147.725264,31055.180906,127.601991,10.859912,0.393299,0.157718,2.124170,0.482450,4.849878,2.339919,0.999286,0.997572,52752.310829,7.260153,7.001329,0.989391,1493.238092,31.323439,0.852100,46.727946,1.202488,0.065579,4.500393,0.193605,1.221210,,1.380037,0.019747,6.828513,5.109372,1.003726,1.151271,0.339441,1.371682,20.746978,0.190053
2021-03-26,51416.908305,1587.297964,0.998882,234.237038,1.097005,0.511426,0.051008,29.710342,0.999952,,0.300406,473.290844,26.535513,25.568201,171.650747,0.360266,11.059148,12.964523,0.996656,0.081084,51549.174928,13.082680,3.673099,0.055369,90.420288,325.457296,0.000000,215.003897,1.000037,38.644409,2.812350,12.097941,31.920778,17.094786,1882.072146,0.205416,192.452721,0.021879,11.940492,4.768583,1.336169,3.918246,32.709225,1.040642,0.021386,4.843858,0.000000,408.915184,12.392212,0.003248,16.291327,25.768828,359.176681,0.301027,16.076333,2.109604,188.281708,121.467747,0.006179,14.739033,1.001191,0.007794,0.023641,0.318890,146.603533,31762.214567,123.120844,10.464241,0.414119,0.154328,2.095339,0.483697,4.801157,2.434953,0.995798,0.999058,51588.637921,8.190913,7.075227,0.971073,1498.368806,29.852044,0.815288,45.137545,1.177140,0.060822,4.147850,0.179258,1.160899,,1.335592,0.019067,6.762973,4.945054,1.005456,1.148841,0.323648,1.309295,19.848611,0.188997
2021-03-27,55033.100480,1700.366869,0.999559,254.701584,1.212589,0.567437,0.053834,33.129300,1.003046,,0.336647,507.918074,28.979682,27.422228,183.449604,0.386398,11.753895,14.749054,1.002396,0.089889,54920.235718,12.469205,4.175457,0.064977,125.384777,359.217909,0.000000,221.735596,1.001243,41.682905,3.271953,12.778783,34.024646,18.979793,1987.297456,0.212106,202.787112,0.021802,14.715042,5.923322,1.453141,4.200465,35.744611,1.118606,0.021320,4.875398,0.000000,453.922825,12.870840,0.003567,18.495302,28.157349,368.840470,0.344462,17.558292,2.135303,203.114368,140.844586,0.007150,16.833329,1.006845,0.010336,0.025175,0.350652,156.291054,33292.967789,133.005819,12.153858,0.412631,0.167895,2.311974,0.514752,5.452409,2.671513,1.001981,1.000953,54567.394210,8.619634,8.283737,1.072825,1593.868326,32.130208,0.893501,49.839811,1.226801,0.067167,4.477615,0.179289,1.283622,,1.556663,0.021464,7.297182,5.303451,1.001242,1.239616,0.369493,1.386202,22.816797,0.200693
2021-03-28,55832.418110,1713.837876,1.000005,269.395913,1.177854,0.547868,0.054787,32.623519,1.000058,,0.332933,500.369371,28.247569,26.854948,184.124900,0.382742,11.758186,16.566437,0.997227,0.089135,56001.441707,11.842157,4.090460,0.063796,132.548720,350.457772,0.000000,221.223416,1.002385,41.089768,3.399133,12.626164,34.398968,18.696977,2152.080743,0.204172,199.695760,0.021802,17.497371,6.236240,1.400494,4.104548,36.482321,1.160409,0.021341,4.883723,0.000000,471.932703,12.982639,0.003853,18.723167,27.671571,361.736914,0.342034,17.121009,2.129116,201.808101,146.252137,0.006753,16.195520,0.998010,0.010006,0.025243,0.352858,165.491536,32668.143973,133.276883,11.843858,0.394236,0.167202,2.308457,0.525179,5.318328,2.590512,0.998689,0.998437,56044.130351,8.529302,10.556078,1.080322,1624.815668,33.304915,0.924697,48.917255,1.264754,0.066880,4.461681,0.166186,1.367214,,1.465659,0.023555,7.201529,5.319848,1.002675,1.206266,0.360033,1.415010,21.845583,0.201049
2021-03-29,55728.101328,1689.036798,1.003428,268.680600,1.191126,0.550851,0.054404,32.170751,1.001343,,0.344244,497.185145,27.844293,26.681959,184.170122,0.397539,11.854859,18.008070,1.002910,0.091082,55807.824666,12.810723,4.109641,0.063515,125.429298,344.028874,0.000000,231.886453,1.002530,44.624106,3.708130,13.535384,33.803837,19.307104,2066.934702,0.203049,198.661271,0.021818,16.264776,6.162729,1.393681,4.226837,36.633471,1.236768,0.021313,4.769007,0.000000,513.106443,13.510873,0.003661,18.539155,28.624517,362.179065,0.343194,16.453610,2.142194,206.664952,141.053556,0.006302,15.225239,1.018761,0.010219,0.024105,0.367909,166.545807,32647.224754,143.891405,11.774516,0.412631,0.172854,2.493992,0.538982,5.590577,2.516663,1.000305,1.001406,55856.224637,8.224436,10.179639,1.105403,1601.610345,32.818643,1.133699,50.654112,1.252664,0.069364,4.533096,0.202976,1.516486,,1.807917,0.025329,7.141382,5.872060,1.001566,1.167397,0.397122,1.450478,21.695364,0.199587
2021-03-30,57634.928694,1817.626388,0.999224,274.956856,1.200959,0.565819,0.054898,34.326400,1.003516,,0.382293,518.221906,29.041643,28.032733,193.862395,0.406241,12.600443,18.884891,0.999821,0.091946,57656.391818,13.127632,4.276830,0.064774,127.360685,360.726812,0.000000,234.123706,0.999255,45.486861,4.244707,14.703296,36.445112,20.205404,2103.275955,0.217667,207.352057,0.021892,17.150832,6.687653,1.489587,4.570924,38.706612,1.409138,0.021394,4.832901,0.000000,547.834483,14.515459,0.003781,18.910477,29.600559,406.778337,0.377555,17.734603,2.117508,213.944747,143.396002,0.007418,15.825834,1.000359,0.012815,0.024891,0.382336,172.410921,35444.619724,149.366361,12.371141,0.419497,0.178789,2.486705,0.532477,5.812841,2.661891,1.000583,0.999820,57806.763063,8.793545,10.295924,1.139676,1716.893624,34.539232,1.086428,53.378213,1.244304,0.073977,4.780226,0.201224,1.679239,,1.770697,0.025395,7.480513,6.785902,1.000743,1.173936,0.434618,1.587211,22.705277,0.199428
2021-03-31,58668.628337,1840.294952,0.999906,309.411285,1.211371,0.566569,0.054649,33.925086,1.000693,,0.370080,524.456789,28.545148,27.769168,195.733399,0.402869,12.978399,19.175756,0.999595,0.089512,58671.967413,12.946821,4.336577,0.065801,149.851353,376.978330,0.000000,243.733620,1.000313,44.920893,4.241174,16.299584,36.888629,19.847579,2089.585810,0.220624,207.173024,0.021831,18.934845,7.283715,1.528995,4.557138,40.063571,1.325524,0.021323,4.799845,0.000000,541.628539,15.945300,0.004626,18.614978,29.621858,402.136418,0.394626,17.555995,2.063898,216.317748,142.687679,0.008235,15.413661,1.003942,0.017952,0.027491,0.392835,180.338276,35510.725170,154.145744,12.317891,0.410099,0.184199,2.482080,0.528574,6.340312,2.757573,0.998923,0.999787,58552.904877,8.787496,10.043895,1.169562,1742.016292,36.163898,1.081487,52.220356,1.238863,0.070383,4.845284,0.190324,1.626502,,1.764523,0.025679,7.388742,6.624995,1.000413,1.162199,0.428462,1.855316,23.172396,0.194278
2021-04-01,58817.373888,1915.832536,1.000288,302.745193,1.192192,0.573818,0.054382,36.888470,0.999032,,0.359425,540.166636,28.040616,29.189755,196.505144,0.407197,14.053252,19.486632,0.999242,0.087928,58821.452388,12.229727,4.794948,0.091904,189.575596,381.151658,0.000000,246.686477,0.999121,50.713836,4.103875,16.960067,38.361204,19.053923,2117.264373,0.215336,216.699315,0.021830,18.199790,7.943803,1.526550,4.800898,39.888560,1.359644,0.021296,4.814763,0.000000,497.066259,15.634029,0.005100,18.644497,28.649511,398.228562,0.368639,17.646010,2.029637,222.128980,140.158201,0.007854,14.643886,0.999039,0.016851,0.028803,0.381652,179.688457,36096.611492,157.357277,11.951858,0.416297,0.177560,2.545507,0.500463,5.996353,2.759187,0.999554,0.998901,58793.293109,9.372115,10.512467,1.136235,1957.055545,39.027735,1.015832,51.286060,1.215914,0.074103,5.192297,0.176479,1.726488,,1.717220,0.026312,7.415719,7.869120,1.000026,1.134098,0.422478,1.881978,24.738312,0.187845
2021-04-02,58801.194844,1970.471200,1.000736,335.834185,1.183433,0.570618,0.061593,37.624663,0.999717,,0.364126,556.508199,28.709079,30.113326,202.740056,0.430935,14.381121,19.055451,0.999485,0.088739,58830.310161,11.519977,5.569936,0.086144,187.610689,383.019018,0.000000,249.598015,1.001059,52.479368,4.076853,17.085460,39.524783,19.492035,2313.400624,0.219885,228.809261,0.021799,17.186109,8.442806,1.578578,5.101002,40.620492,1.327243,0.021269,4.756081,0.000000,463.956563,16.684766,0.005496,18.420998,28.352805,450.561413,0.353634,19.111935,2.030101,233.361754,149.586048,0.008593,14.889716,0.999266,0.017560,0.030793,0.359048,181.457246,36754.331009,165.696070,11.835865,0.434736,0.179665,2.491501,0.489711,5.987223,2.782172,0.999707,0.999159,59953.889291,10.135235,12.800640,1.154875,1996.122264,38.708862,1.012906,56.291872,1.256656,0.080636,5.105700,0.176138,1.732282,,1.776095,0.029301,7.571193,7.407012,1.018546,1.102591,0.443885,1.962501,24.222725,0.193628
2021-04-03,59060.026783,2134.101788,1.000561,336.951531,1.190365,0.604497,0.057867,40.943871,0.998878,,0.382511,581.758362,30.075659,32.357702,211.862075,0.442685,15.210934,19.738319,0.998787,0.094552,59096.259364,11.655354,6.223482,0.092249,171.212119,418.771294,0.000000,256.925003,1.002375,52.935734,4.020680,17.472219,42.775082,20.182279,2496.961974,0.228922,245.340261,0.021814,17.100183,8.385488,1.622601,5.286493,41.778048,1.351969,0.021306,4.992322,0.000001,451.099025,16.963423,0.007130,18.442013,28.920741,487.176389,0.364810,21.284915,2.012777,243.888868,167.346628,0.008472,16.384988,0.997102,0.023603,0.030866,0.379507,182.746911,39344.731960,169.974959,13.084274,0.461679,0.202746,2.537711,0.505272,5.982521,2.804972,0.997653,1.002868,58966.171790,10.175093,13.489417,1.200135,2091.734049,39.081203,1.035631,60.032229,1.217744,0.080285,5.117679,0.169272,1.782764,0.948517,1.884426,0.031406,7.866679,7.527423,1.000246,1.071276,0.423760,1.967748,25.350152,0.192863
2021-04-04,57060.406655,2016.667247,1.000637,320.538781,1.165736,0.577288,0.056191,41.701503,0.995468,,0.351997,532.756416,29.507123,29.314507,195.719649,0.409497,13.558003,22.598963,0.998732,0.088898,57056.788761,11.433236,5.405179,0.101645,177.301642,379.449662,0.000000,257.053584,0.999617,50.760345,3.766664,15.879695,40.291105,20.129288,2242.883218,0.214921,217.493087,0.021837,15.652314,9.093442,1.478526,4.766884,39.864767,1.265585,0.021318,5.426828,0.000002,440.525255,15.713468,0.007153,17.991443,28.203243,478.893303,0.312199,19.311142,1.995646,223.040325,158.870812,0.007722,14.794707,1.000390,0.023285,0.027515,0.363063,177.543553,35911.466956,172.104964,11.650655,0.415359,0.182796,2.311858,0.454593,5.678176,2.679838,0.997326,0.994487,56990.739223,9.819827,15.271199,1.123325,2054.663392,37.356412,0.942694,53.798600,1.115995,0.079511,4.994262,0.152486,1.596283,0.948517,1.681405,0.027035,7.351303,6.766090,1.001301,1.010750,0.391101,1.720742,24.687640,0.182067
2021-04-05,58228.802623,2077.755212,1.000523,349.045404,1.183420,0.633353,0.057898,44.239919,1.000418,,0.361738,559.835431,31.015917,30.783261,202.579270,0.430649,14.539625,24.022829,1.000601,0.093453,58217.295366,11.820845,6.267762,0.128210,183.203842,404.024168,0.000000,264.007780,1.001719,54.422355,3.799169,16.847740,41.620704,21.611578,2307.089263,0.227162,228.447560,0.021846,16.790517,10.370533,1.552213,5.125663,41.389610,1.309705,0.021329,5.972530,0.000001,445.871828,16.313529,0.010748,18.176493,29.258500,550.199370,0.334172,20.705774,1.989830,271.011200,167.968058,0.007239,15.266782,1.002028,0.028281,0.027482,0.410471,186.539341,37739.227417,187.162296,12.227841,0.432506,0.220986,2.416162,0.500458,6.040250,2.763640,1.000900,1.000865,58242.272499,10.807213,16.681733,1.177416,2098.660331,41.061695,1.002164,65.740928,1.156696,0.091101,5.361116,0.158922,1.748613,0.973757,1.761638,0.030102,7.606422,7.855153,1.000268,1.116297,0.408623,1.840899,25.577193,0.186972
2021-04-06,58706.815593,2097.796383,0.999328,367.458027,1.213817,0.907455,0.059815,45.608300,0.999531,,0.369343,639.850018,30.738906,32.355526,220.117593,0.532146,16.037196,22.942986,1.000017,0.104125,58684.927642,11.578127,6.642132,0.138490,177.392172,396.305865,0.000000,264.692260,1.000992,58.798027,3.571562,17.643882,42.053120,21.396994,2338.458973,0.246865,246.139852,0.021839,16.816725,9.780645,1.712887,6.048342,43.416494,1.398521,0.021318,6.246229,0.000001,461.686554,16.866482,0.010895,17.521453,31.157650,510.948895,0.329170,20.633945,2.019639,273.734346,166.593032,0.007829,15.048198,0.998931,0.028577,0.028049,0.417910,192.439988,38649.070382,196.804080,12.770611,0.405006,0.214534,2.461643,0.479895,6.130913,2.858042,0.998991,0.999782,58622.562138,11.742704,15.587986,1.264622,2125.725733,48.046122,1.006372,67.148628,2.751204,0.088201,5.630447,0.154308,1.968554,0.945775,1.817287,0.033876,7.667809,8.552509,0.998399,1.146900,0.469855,1.795805,26.120026,0.195283
2021-04-07,58062.178724,2115.055452,1.000303,404.460507,1.255332,1.097634,0.064633,43.424943,0.999857,,0.375819,663.629475,31.353609,34.774976,237.559083,0.537331,17.828137,24.989549,1.000058,0.115083,58111.955330,11.716738,6.657280,0.124925,165.836924,383.925732,0.000000,270.882140,0.999978,63.031111,3.435381,18.451252,42.415149,21.693864,2296.119636,0.231352,262.884750,0.021859,18.097512,9.915533,1.802972,6.208071,45.931126,1.400464,0.021319,6.741050,0.000001,441.320063,18.376291,0.010325,16.733065,31.638773,483.136434,0.337555,22.096973,2.084438,277.692558,190.532665,0.007503,15.332523,1.000239,0.023264,0.028727,0.481232,189.306505,41788.881860,190.862257,13.406124,0.371092,0.209507,2.328138,0.461231,6.834440,2.886899,0.999812,1.000174,58026.040208,15.088174,18.698556,1.324490,2148.337196,70.147148,0.960041,68.188108,1.971772,0.086017,5.747411,0.147209,1.924717,0.939361,1.763473,0.030839,7.701981,9.384080,1.001345,1.179927,0.460828,1.925007,25.396206,0.187551
2021-04-08,56134.417389,1989.148062,0.999460,377.005035,1.177160,0.922140,0.058961,39.750488,0.998536,,0.339742,620.796646,28.616200,31.265858,220.266171,0.477352,19.304958,26.674733,0.999509,0.108860,56167.972579,12.306542,5.928509,0.111431,156.193894,350.275995,0.000000,259.076497,1.002269,59.975416,3.156616,18.106517,39.604533,19.628380,2113.280803,0.205061,239.456701,0.021909,17.381291,9.252097,1.670186,5.550593,44.561794,1.308439,0.021369,7.454144,0.000001,428.761544,16.307282,0.008515,15.490329,29.581034,443.290625,0.313221,19.448098,2.078793,254.220789,173.819267,0.006956,13.912426,0.991878,0.020845,0.027893,0.383380,181.347663,44261.826321,171.730475,12.233781,0.358462,0.194494,2.813423,0.460764,6.139464,2.711640,0.999425,0.998717,56285.170241,15.748643,16.737545,1.191859,2026.004985,82.389471,0.935312,69.238697,1.720293,0.081125,5.258695,0.155533,1.761964,0.825562,1.658945,0.026841,7.123511,9.948075,1.002162,1.128740,0.415549,1.723282,23.379595,0.179662
2021-04-09,58065.644025,2081.354063,1.001776,418.137722,1.229909,1.050768,0.061680,41.408978,1.001344,,0.355986,642.765512,30.201265,32.741323,226.417674,0.502481,19.476370,27.005146,1.002211,0.119119,58171.792014,12.905711,6.434968,0.123913,154.765525,370.594998,0.000000,269.492917,1.000579,62.961548,3.217646,19.178171,41.660874,20.520877,2224.063364,0.217151,249.481559,0.021857,21.115389,10.189707,1.898678,6.147169,48.726287,1.345873,0.021315,7.716265,0.000001,461.041496,17.686470,0.010096,15.762448,30.762517,456.317074,0.334450,19.935248,2.106752,267.820554,180.625152,0.006698,14.413977,1.005044,0.023174,0.027926,0.443066,189.407596,47334.347003,185.399847,13.735182,0.409696,0.208178,3.267777,0.496205,6.685716,2.809067,1.002895,1.001257,58102.806722,16.595500,16.919456,1.295293,2078.702601,101.072014,0.987628,72.671680,1.906394,0.085612,5.859354,0.160122,1.935910,0.781840,1.751907,0.030291,7.398201,10.137932,1.001981,1.153515,0.435681,1.860788,24.445696,0.185868
2021-04-10,58152.993262,2069.667796,0.999503,451.210857,1.204389,1.024975,0.061539,40.784413,1.001237,,0.366283,632.251339,29.526548,31.629981,221.171641,0.493748,18.727013,27.784698,1.001987,0.128315,58184.715513,12.601685,6.211757,0.116290,171.878820,359.300920,0.000000,274.329282,0.998708,60.978108,3.492602,19.390072,41.473368,21.379199,2229.200006,0.225209,258.788692,0.021872,23.950569,11.861351,1.887982,6.727039,49.817378,1.388968,0.021333,7.537491,0.000001,450.551057,18.268185,0.009604,15.664641,31.471558,453.127854,0.348686,19.403232,2.090992,265.503605,194.172091,0.007134,14.527926,1.003108,0.021443,0.028045,0.432836,191.156092,45810.234530,195.409226,16.931825,0.376558,0.221563,3.455880,0.500354,6.406902,2.852050,1.000758,1.001713,58141.542074,15.822932,16.222604,1.523618,2046.588802,102.127636,1.036328,72.276320,1.967731,0.087090,6.114832,0.158545,2.005520,0.785469,1.738958,0.031011,7.238124,10.426634,1.001139,1.099571,0.451078,2.152626,24.657384,0.188975
2021-04-11,59979.392816,2142.796065,0.999258,471.835823,1.217724,1.371276,0.063883,41.591942,1.001516,,0.359583,669.660152,29.760905,31.877317,252.601871,0.563928,20.373994,26.833966,1.002898,0.146284,59806.000178,12.395925,6.600389,0.126216,174.479397,367.694767,0.000000,293.122557,1.000833,61.600517,3.046763,20.714584,42.820589,21.096067,2247.091610,0.233650,272.215290,0.021904,22.714070,11.946825,2.080051,6.567661,49.120353,1.393660,0.021351,7.227231,0.000001,451.143845,18.813007,0.008964,15.482320,32.075595,450.693468,0.338766,19.001584,2.120402,283.839980,209.652017,0.006698,14.536092,1.011507,0.019420,0.028237,0.446510,194.389544,44776.545050,204.829268,16.401598,0.362259,0.211570,3.232967,0.476696,6.521915,2.877255,1.002991,1.003423,59805.170161,15.845532,17.222713,1.466526,2106.347018,107.498378,1.013123,72.704465,1.917808,0.085823,5.998718,0.150562,1.973518,0.838140,1.896059,0.028587,7.149941,10.060325,1.000404,1.077432,0.440578,2.181093,28.106134,0.189198
2021-04-12,59988.020959,2150.265143,1.000935,522.903694,1.264825,1.351952,0.074646,41.378565,1.001748,,0.367612,687.302539,29.912719,33.812314,253.018030,0.588125,20.273687,27.817770,1.001622,0.141469,59962.840500,12.218126,6.746832,0.122491,178.564483,370.511425,0.000000,326.817692,1.002106,63.906947,3.016502,22.095308,42.994227,23.294556,2277.327885,0.230500,275.740205,0.021933,26.048651,11.027820,2.102034,6.449973,51.237995,1.509033,0.021369,7.060882,0.000001,439.655118,20.060880,0.008763,15.123310,31.480291,460.455749,0.366275,19.039408,2.121357,286.950604,239.970858,0.006998,14.164481,0.999456,0.019753,0.028636,0.479119,196.980865,45207.613433,222.696663,15.600661,0.376536,0.207900,3.117987,0.481513,6.755232,2.940440,1.001499,1.002081,59995.704081,14.977695,17.105263,1.440264,2117.574499,113.042468,1.079371,75.598683,1.878528,0.087985,5.802395,0.143622,1.964070,0.801232,1.902178,0.028246,7.063259,9.568800,1.001663,1.058927,0.457059,2.130814,27.118282,0.187790
2021-04-13,59911.020595,2142.476276,1.000793,598.553497,1.319790,1.463412,0.071024,40.557337,1.000157,,0.358529,673.058590,36.735780,33.185768,244.724897,0.591889,19.495615,28.523981,0.999948,0.130239,59901.996269,12.114971,6.499553,0.129833,168.342151,396.940180,0.000000,316.147359,1.000971,64.693401,3.178279,22.744627,42.911481,22.121096,2668.674798,0.220738,261.310877,0.021894,26.345441,12.139691,1.994507,6.282093,52.851138,1.490546,0.021325,7.063094,0.000001,423.581123,21.469438,0.008262,14.648689,33.888699,465.043775,0.356296,19.596226,2.115750,280.797151,225.090680,0.007448,16.079112,0.997447,0.018880,0.029281,0.446896,191.105213,43171.511997,223.084536,15.270942,0.371574,0.198713,3.012231,0.568980,6.758558,3.215033,1.001017,0.999844,59833.832363,14.570774,16.248828,1.418011,2120.932336,105.175317,1.139663,76.782500,2.080340,0.083636,5.691152,0.148724,1.863667,0.780603,2.020429,0.026641,6.947896,9.387401,1.000086,1.015003,0.427445,2.125086,27.221456,0.187585
2021-04-14,63576.676041,2304.343516,1.001229,553.123714,1.422447,1.787873,0.093779,43.222210,1.001338,,0.422002,747.394600,35.502020,35.659820,266.269336,0.659157,21.274928,27.569507,1.001127,0.155662,63491.110531,12.484427,7.391473,0.147125,164.614436,399.078476,0.000000,328.248359,1.000806,66.833810,3.140619,21.617693,46.050624,24.116229,2590.124352,0.236544,297.417767,0.022652,24.274118,13.332613,2.187409,6.556165,55.490970,1.511492,0.021329,7.071199,0.000001,434.285568,20.506513,0.008481,15.654329,33.883777,486.314905,0.399940,19.179741,2.130462,292.523190,212.495484,0.007301,15.918349,1.004731,0.018977,0.030784,0.426119,202.409376,45001.297032,226.260024,15.861619,0.352570,0.205800,3.089427,0.520071,6.530487,3.424757,0.999972,1.001714,63414.797023,15.124645,16.161988,1.509315,2255.326350,110.982345,1.118416,85.829427,2.309359,0.083500,5.701081,0.147562,1.934785,0.764342,1.929501,0.028661,7.166620,9.570906,1.000054,1.016456,0.419535,2.317867,26.752285,0.193346
2021-04-15,62807.123233,2429.661528,0.999672,541.560514,1.456105,1.837677,0.120172,42.497901,0.999928,,0.412467,818.676693,36.073859,41.255777,278.654787,0.635543,21.863771,26.451516,1.000327,0.172050,62862.075319,12.127981,7.667732,0.141296,167.722465,428.389840,0.000000,320.535454,1.001856,68.839967,2.768624,20.063642,48.647710,26.626312,2667.080144,0.258094,326.618103,0.021913,22.977171,15.226711,2.116184,6.572046,55.692590,1.462049,0.021343,6.849081,0.000001,454.230341,20.491658,0.007972,15.227080,38.516382,484.442110,0.384978,19.981261,2.170556,304.447560,225.247857,0.007003,17.517613,0.998351,0.017804,0.037769,0.418561,206.787006,47230.613592,237.684247,15.313510,0.350995,0.201090,2.910856,0.504197,6.357348,3.734867,1.000266,1.000103,62788.685470,15.974924,15.309318,1.467032,2344.587388,107.728364,1.090686,84.909404,2.634407,0.100237,5.439991,0.149015,1.906772,0.808902,2.025427,0.034311,7.531818,9.286214,0.998010,0.975941,0.417254,2.144942,26.517914,0.234569
